,chem_colors,chem_pc1,chem_pc2,docking_score,label,mmgbsa,png,site_colors,site_pc1,site_pc2,url
ZINC000220105541,#5a5255,-0.4467705608702019,-0.335481389541976,-5.55634451463089,ZINC000220105541,-36.6740920199991,http://zinc15.docking.org/substances/ZINC000220105541.png,#6abf5a,-3.4286162439674457,0.035444423448071694,http://zinc15.docking.org/substances/ZINC000220105541/
ZINC000072153617,#559e83,1.0322151277390121,-0.46161828828235196,-5.8598139326895495,ZINC000072153617,-36.6648196666793,http://zinc15.docking.org/substances/ZINC000072153617.png,#cb2636,-1.1667418958134852,2.087137333442226,http://zinc15.docking.org/substances/ZINC000072153617/
ZINC000078931302,#ae5a41,-0.07510034635707602,-0.651197435143674,-5.768823751499691,ZINC000078931302,-36.664257602398706,http://zinc15.docking.org/substances/ZINC000078931302.png,#6abf5a,-2.841445225898108,0.7086152985807707,http://zinc15.docking.org/substances/ZINC000078931302/
ZINC000063870976,#559e83,0.2008294630977776,-0.3513069593269641,-6.93773809079144,ZINC000063870976,-36.6623283104491,http://zinc15.docking.org/substances/ZINC000063870976.png,#ff8b27,1.0388842946953751,-3.069313920775144,http://zinc15.docking.org/substances/ZINC000063870976/
ZINC000077392897,#5a5255,-0.017694896074095242,0.1190960906344719,-5.75287897163697,ZINC000077392897,-36.660055492899104,http://zinc15.docking.org/substances/ZINC000077392897.png,#cb2636,-3.356555059647308,1.6042839015897983,http://zinc15.docking.org/substances/ZINC000077392897/
ZINC000022172324,#ae5a41,-1.123951716659533,-0.8222996309056645,-6.91012168753825,ZINC000022172324,-36.656459368099604,http://zinc15.docking.org/substances/ZINC000022172324.png,#554c78,3.2269276335550017,-0.6313053084048572,http://zinc15.docking.org/substances/ZINC000022172324/
ZINC000005439364,#ae5a41,-1.6413383786667914,-0.8861047157357927,-6.75845837578175,ZINC000005439364,-36.6488423954979,http://zinc15.docking.org/substances/ZINC000005439364.png,#6abf5a,-3.1406165200829412,-2.534060646122243,http://zinc15.docking.org/substances/ZINC000005439364/
ZINC000077517145,#5a5255,-0.6142462559729611,-0.42702901769701473,-5.594374395093711,ZINC000077517145,-36.6480639331967,http://zinc15.docking.org/substances/ZINC000077517145.png,#cb2636,-1.955150598408824,1.6267979464566573,http://zinc15.docking.org/substances/ZINC000077517145/
ZINC000237583008,#559e83,1.3444178018799955,0.037052644916916073,-5.47113735186228,ZINC000237583008,-36.646233571100296,http://zinc15.docking.org/substances/ZINC000237583008.png,#ff8b27,0.6122895815827537,-2.904765376712247,http://zinc15.docking.org/substances/ZINC000237583008/
ZINC000067692333,#5a5255,-0.11301123078974223,0.1885618852076564,-6.311206972202281,ZINC000067692333,-36.645892228796605,http://zinc15.docking.org/substances/ZINC000067692333.png,#6abf5a,-2.3731697888312167,-0.8087977486736284,http://zinc15.docking.org/substances/ZINC000067692333/
ZINC000077451892,#1b85b8,1.0543794774476747,1.189087355516678,-5.5811219489247,ZINC000077451892,-36.644444363199,http://zinc15.docking.org/substances/ZINC000077451892.png,#6abf5a,-3.006153013881319,1.5880791768478422,http://zinc15.docking.org/substances/ZINC000077451892/
ZINC000041091474,#5a5255,-0.9410147153097302,-0.5623240151404125,-5.32240642016256,ZINC000041091474,-36.6441956695999,http://zinc15.docking.org/substances/ZINC000041091474.png,#554c78,3.5395212611624407,1.0847274167674168,http://zinc15.docking.org/substances/ZINC000041091474/
ZINC000072140451,#559e83,0.804382747122816,0.002901064888584224,-5.366325226411139,ZINC000072140451,-36.6404166216889,http://zinc15.docking.org/substances/ZINC000072140451.png,#cb2636,-1.2118411217585714,1.7280778835495745,http://zinc15.docking.org/substances/ZINC000072140451/
ZINC000033413951,#5a5255,-1.055867174932669,-0.6940540976600912,-5.7893889394277505,ZINC000033413951,-36.6308649363964,http://zinc15.docking.org/substances/ZINC000033413951.png,#cb2636,-0.9931082201845638,2.686211702305061,http://zinc15.docking.org/substances/ZINC000033413951/
ZINC000124719632,#5a5255,-0.47618799212760515,-0.14557982234139757,-5.3232617949422405,ZINC000124719632,-36.6295646763974,http://zinc15.docking.org/substances/ZINC000124719632.png,#cb2636,-2.0553659093734864,1.865209174005904,http://zinc15.docking.org/substances/ZINC000124719632/
ZINC000072410370,#5a5255,-0.15282007952393595,-0.3168622250125734,-5.72442662570251,ZINC000072410370,-36.627361799201005,http://zinc15.docking.org/substances/ZINC000072410370.png,#6abf5a,-2.0883742991919605,-1.2563686398267464,http://zinc15.docking.org/substances/ZINC000072410370/
ZINC000067947288,#5a5255,-0.4227638136601539,-0.21760132177307254,-5.446870142753099,ZINC000067947288,-36.6271727948588,http://zinc15.docking.org/substances/ZINC000067947288.png,#554c78,3.285800185009078,0.7604671745640175,http://zinc15.docking.org/substances/ZINC000067947288/
ZINC000000912797,#5a5255,-0.622540236539993,-0.3967916086118274,-6.24526892506984,ZINC000000912797,-36.6264142407963,http://zinc15.docking.org/substances/ZINC000000912797.png,#554c78,4.127590407930406,1.1064727594276025,http://zinc15.docking.org/substances/ZINC000000912797/
ZINC000225149932,#1b85b8,0.11060813897951935,0.9177818183559359,-5.73692745967051,ZINC000225149932,-36.6255174677972,http://zinc15.docking.org/substances/ZINC000225149932.png,#ff8b27,0.12602382147404947,-2.8528271061852557,http://zinc15.docking.org/substances/ZINC000225149932/
ZINC000257295611,#559e83,0.8894101005239091,-1.2477672223886818,-5.60354716934992,ZINC000257295611,-36.6231534605977,http://zinc15.docking.org/substances/ZINC000257295611.png,#554c78,3.2883147602326703,0.7981770493184193,http://zinc15.docking.org/substances/ZINC000257295611/
ZINC000020023830,#1b85b8,0.34191041706111747,1.5156528229493176,-5.2330958500180795,ZINC000020023830,-36.6218547022982,http://zinc15.docking.org/substances/ZINC000020023830.png,#cb2636,-1.4202909433395061,1.921289419071343,http://zinc15.docking.org/substances/ZINC000020023830/
ZINC000001561856,#5a5255,-0.36139527599700527,-0.546567027166065,-5.66585065192933,ZINC000001561856,-36.621487990800205,http://zinc15.docking.org/substances/ZINC000001561856.png,#ff8b27,0.5574502047531539,-2.831649200695239,http://zinc15.docking.org/substances/ZINC000001561856/
ZINC000269144983,#559e83,1.069439306051639,-0.606978167258125,-5.71961942394724,ZINC000269144983,-36.6207145736189,http://zinc15.docking.org/substances/ZINC000269144983.png,#ff8b27,1.0133516802329716,-1.2167419903831083,http://zinc15.docking.org/substances/ZINC000269144983/
ZINC000091858623,#559e83,0.5262201822469033,-0.30429783887452344,-5.561989493509589,ZINC000091858623,-36.6205981857966,http://zinc15.docking.org/substances/ZINC000091858623.png,#6abf5a,-1.7529154063802403,-1.4052767789516891,http://zinc15.docking.org/substances/ZINC000091858623/
ZINC000004014632,#5a5255,-0.4855161471657426,-0.259234566064622,-5.6331492720795,ZINC000004014632,-36.6134941497003,http://zinc15.docking.org/substances/ZINC000004014632.png,#cb2636,-1.3080211983277434,1.9269412672705788,http://zinc15.docking.org/substances/ZINC000004014632/
ZINC000299782868,#559e83,1.2368918054759725,-0.5261329284811468,-5.607300355543099,ZINC000299782868,-36.6107298215793,http://zinc15.docking.org/substances/ZINC000299782868.png,#554c78,4.384799855225594,1.6192717053581636,http://zinc15.docking.org/substances/ZINC000299782868/
ZINC000020154603,#5a5255,-1.43606428030278,-0.3829307736500707,-5.45810531992034,ZINC000020154603,-36.6060069692976,http://zinc15.docking.org/substances/ZINC000020154603.png,#ff8b27,0.4687825707622536,0.09173364593978141,http://zinc15.docking.org/substances/ZINC000020154603/
ZINC000237708241,#559e83,0.33365946922617284,-0.5697267813203419,-5.37520055187474,ZINC000237708241,-36.600947987099104,http://zinc15.docking.org/substances/ZINC000237708241.png,#554c78,3.405593049148745,0.7986925145289481,http://zinc15.docking.org/substances/ZINC000237708241/
ZINC000071771813,#5a5255,0.21688696058344753,-0.06348200855931853,-5.82968948808913,ZINC000071771813,-36.5991805067279,http://zinc15.docking.org/substances/ZINC000071771813.png,#554c78,3.643343092899246,1.0276963757461317,http://zinc15.docking.org/substances/ZINC000071771813/
ZINC000014637754,#5a5255,-1.4406409230366228,-0.24125874795644323,-5.3707492768715195,ZINC000014637754,-36.5983571319994,http://zinc15.docking.org/substances/ZINC000014637754.png,#cb2636,-1.345193239980201,1.995929425451917,http://zinc15.docking.org/substances/ZINC000014637754/
ZINC000071748584,#1b85b8,1.40245133932176,1.0508820013157496,-5.397310520723179,ZINC000071748584,-36.5973175356012,http://zinc15.docking.org/substances/ZINC000071748584.png,#ff8b27,0.8977081244674672,-0.816573800656007,http://zinc15.docking.org/substances/ZINC000071748584/
ZINC000072478599,#1b85b8,0.8477506410828736,1.169477851888699,-5.2136077412535995,ZINC000072478599,-36.5909768378006,http://zinc15.docking.org/substances/ZINC000072478599.png,#554c78,4.404199271130988,1.1430773956494629,http://zinc15.docking.org/substances/ZINC000072478599/
ZINC000095359344,#5a5255,-0.5164450918216819,-0.2169330022982841,-5.38319763126948,ZINC000095359344,-36.590225683281496,http://zinc15.docking.org/substances/ZINC000095359344.png,#6abf5a,-3.3475050017484347,-1.4016361642409703,http://zinc15.docking.org/substances/ZINC000095359344/
ZINC000022264639,#559e83,0.5912876499973082,-0.6760447257006154,-5.716889397350349,ZINC000022264639,-36.588663920498206,http://zinc15.docking.org/substances/ZINC000022264639.png,#ff8b27,-0.9908740473500762,-2.321372670083588,http://zinc15.docking.org/substances/ZINC000022264639/
ZINC000020503843,#1b85b8,0.3758044268308406,0.8359753870318748,-5.56159819603711,ZINC000020503843,-36.585010054801394,http://zinc15.docking.org/substances/ZINC000020503843.png,#554c78,3.74461616278528,0.24143877414636022,http://zinc15.docking.org/substances/ZINC000020503843/
ZINC000002990197,#5a5255,-0.6142649423765663,-0.47796063342406747,-5.5448220144237,ZINC000002990197,-36.581123782802,http://zinc15.docking.org/substances/ZINC000002990197.png,#cb2636,-1.3604746229476312,2.261895716956163,http://zinc15.docking.org/substances/ZINC000002990197/
ZINC000048462705,#1b85b8,0.44203323292288405,1.210110120178643,-5.810980762753509,ZINC000048462705,-36.5804808290995,http://zinc15.docking.org/substances/ZINC000048462705.png,#6abf5a,-3.347401341298359,0.024354269814049333,http://zinc15.docking.org/substances/ZINC000048462705/
ZINC000001542903,#ae5a41,-1.2575141395833047,-1.404107239409648,-5.8848094150524295,ZINC000001542903,-36.5761509237964,http://zinc15.docking.org/substances/ZINC000001542903.png,#cb2636,1.0019066695546965,2.9471013670674786,http://zinc15.docking.org/substances/ZINC000001542903/
ZINC000072308466,#1b85b8,-0.6329260304706156,2.3261412605633733,-5.6645021728210105,ZINC000072308466,-36.5731120890996,http://zinc15.docking.org/substances/ZINC000072308466.png,#6abf5a,-3.7596446164125292,-1.0947300965900404,http://zinc15.docking.org/substances/ZINC000072308466/
ZINC000096163179,#559e83,1.2977046686804772,-0.3990755125654052,-5.95261594510508,ZINC000096163179,-36.573100395700706,http://zinc15.docking.org/substances/ZINC000096163179.png,#554c78,3.5630148872496865,0.28632695689570486,http://zinc15.docking.org/substances/ZINC000096163179/
ZINC000408519265,#559e83,1.4644301276607636,-0.9747054191479622,-5.27529083004063,ZINC000408519265,-36.5695492902378,http://zinc15.docking.org/substances/ZINC000408519265.png,#6abf5a,-3.0393326381810932,-0.3181704914267112,http://zinc15.docking.org/substances/ZINC000408519265/
ZINC000757215136,#559e83,-0.11530686126432702,-0.1856253776561214,-6.19563446051267,ZINC000757215136,-36.5691904242594,http://zinc15.docking.org/substances/ZINC000757215136.png,#6abf5a,-2.529000540201857,0.07371269956673167,http://zinc15.docking.org/substances/ZINC000757215136/
ZINC000333607361,#559e83,1.4103854151512671,-0.7368061673104641,-5.2441747320257095,ZINC000333607361,-36.5672162316987,http://zinc15.docking.org/substances/ZINC000333607361.png,#6abf5a,-3.450139915378662,-1.1197172096596741,http://zinc15.docking.org/substances/ZINC000333607361/
ZINC000328970777,#559e83,0.3801679996540288,0.02160307996829567,-5.85527416456409,ZINC000328970777,-36.5633175389994,http://zinc15.docking.org/substances/ZINC000328970777.png,#ff8b27,0.21785051778519612,-2.1019723234623715,http://zinc15.docking.org/substances/ZINC000328970777/
ZINC000072425112,#5a5255,-0.036975510909598316,0.007197037962611336,-6.45520782222368,ZINC000072425112,-36.5501527017987,http://zinc15.docking.org/substances/ZINC000072425112.png,#554c78,3.6032662853195707,0.47623446875796854,http://zinc15.docking.org/substances/ZINC000072425112/
ZINC000328599397,#5a5255,-0.11662563197821833,-0.017401915333351222,-5.769866389983469,ZINC000328599397,-36.5496799631001,http://zinc15.docking.org/substances/ZINC000328599397.png,#ff8b27,0.8545717143185967,-2.075671619919441,http://zinc15.docking.org/substances/ZINC000328599397/
ZINC000034182576,#559e83,1.0827924413876764,-0.971981068599052,-5.918728870486291,ZINC000034182576,-36.548074645998,http://zinc15.docking.org/substances/ZINC000034182576.png,#ff8b27,0.8219021060596555,-0.20020618651329095,http://zinc15.docking.org/substances/ZINC000034182576/
ZINC000012153191,#ae5a41,-2.174997036550959,-0.513764437219507,-6.620144797357059,ZINC000012153191,-36.547494650498294,http://zinc15.docking.org/substances/ZINC000012153191.png,#cb2636,-0.8301279143623035,1.5726264316485419,http://zinc15.docking.org/substances/ZINC000012153191/
ZINC000072480399,#1b85b8,0.6471899021525112,0.829007496708064,-5.69768171534305,ZINC000072480399,-36.5465453049001,http://zinc15.docking.org/substances/ZINC000072480399.png,#cb2636,-0.8463677368391598,1.8846756491599466,http://zinc15.docking.org/substances/ZINC000072480399/
ZINC000004830736,#ae5a41,-1.735827968741039,-1.3942094066633728,-5.604504200560981,ZINC000004830736,-36.534524302002,http://zinc15.docking.org/substances/ZINC000004830736.png,#cb2636,0.23467506608652813,3.3576597625066844,http://zinc15.docking.org/substances/ZINC000004830736/
ZINC000027562875,#ae5a41,-1.528944324971126,-1.4550758368207903,-6.5659828152635304,ZINC000027562875,-36.5343579800974,http://zinc15.docking.org/substances/ZINC000027562875.png,#cb2636,-1.8777140429813668,2.0843850203679066,http://zinc15.docking.org/substances/ZINC000027562875/
ZINC000045966798,#559e83,2.7668571393373056,0.6189861003730677,-5.41790688195247,ZINC000045966798,-36.5338062074989,http://zinc15.docking.org/substances/ZINC000045966798.png,#ff8b27,2.1594213721564977,0.48721915280583844,http://zinc15.docking.org/substances/ZINC000045966798/
ZINC000601032769,#ae5a41,-1.51210496692487,-0.7304755186971024,-5.893144031222629,ZINC000601032769,-36.5312772094985,http://zinc15.docking.org/substances/ZINC000601032769.png,#cb2636,-3.1416221455815694,1.5611619123774951,http://zinc15.docking.org/substances/ZINC000601032769/
ZINC000022592720,#1b85b8,0.262681979054286,0.910349841327112,-6.40721044971374,ZINC000022592720,-36.530319293699,http://zinc15.docking.org/substances/ZINC000022592720.png,#ff8b27,1.5682519379431736,-2.365960631971663,http://zinc15.docking.org/substances/ZINC000022592720/
ZINC000237436624,#559e83,0.8510241504772783,-0.5576614845685852,-6.247586493284639,ZINC000237436624,-36.5294797134993,http://zinc15.docking.org/substances/ZINC000237436624.png,#ff8b27,0.9598318120115047,-2.5191581362848368,http://zinc15.docking.org/substances/ZINC000237436624/
ZINC000299776817,#1b85b8,1.044365138236616,1.8900167838628852,-5.6257649610253795,ZINC000299776817,-36.523535637799796,http://zinc15.docking.org/substances/ZINC000299776817.png,#6abf5a,-3.539948223546507,-1.029370029473922,http://zinc15.docking.org/substances/ZINC000299776817/
ZINC000244795670,#1b85b8,0.4471794899525508,1.2283374026662306,-5.68457519611946,ZINC000244795670,-36.5203973831995,http://zinc15.docking.org/substances/ZINC000244795670.png,#6abf5a,-3.9622003145228657,-1.2519183014118898,http://zinc15.docking.org/substances/ZINC000244795670/
ZINC000004995008,#ae5a41,-0.7864146673182926,-1.0325692823713593,-5.66296877005322,ZINC000004995008,-36.518648714925796,http://zinc15.docking.org/substances/ZINC000004995008.png,#554c78,2.6549355857122445,3.758727651470657,http://zinc15.docking.org/substances/ZINC000004995008/
ZINC000006000528,#559e83,1.1184236027561223,-1.014669722390578,-5.30448725625123,ZINC000006000528,-36.5175277560011,http://zinc15.docking.org/substances/ZINC000006000528.png,#cb2636,-1.6624320659215992,1.9256588133386432,http://zinc15.docking.org/substances/ZINC000006000528/
ZINC000095534044,#5a5255,-0.9740056939215647,-0.8759365791328239,-5.23039395613072,ZINC000095534044,-36.51702859569921,http://zinc15.docking.org/substances/ZINC000095534044.png,#554c78,3.181656154393497,-0.8327665749777224,http://zinc15.docking.org/substances/ZINC000095534044/
ZINC000140021647,#5a5255,-0.5177439852647616,-0.4647644270547516,-5.23247637942411,ZINC000140021647,-36.5115364202466,http://zinc15.docking.org/substances/ZINC000140021647.png,#cb2636,1.1196127099136337,3.603902943241077,http://zinc15.docking.org/substances/ZINC000140021647/
ZINC000670442907,#559e83,0.5525735539489746,-0.23749324705304173,-5.3665600246246905,ZINC000670442907,-36.510017904569395,http://zinc15.docking.org/substances/ZINC000670442907.png,#554c78,2.6842719543852915,-1.4813082519661822,http://zinc15.docking.org/substances/ZINC000670442907/
ZINC000001439769,#5a5255,-0.5172473301615917,-0.726931451854677,-5.22535022646733,ZINC000001439769,-36.5097750965979,http://zinc15.docking.org/substances/ZINC000001439769.png,#ff8b27,0.9726588575044748,-3.2422300576998997,http://zinc15.docking.org/substances/ZINC000001439769/
ZINC000012219810,#559e83,1.1942159001674453,-0.4494617285363025,-6.02900255929837,ZINC000012219810,-36.5082013495121,http://zinc15.docking.org/substances/ZINC000012219810.png,#554c78,3.9442157206260995,0.8922753018252028,http://zinc15.docking.org/substances/ZINC000012219810/
ZINC000072407852,#559e83,1.1927838926497345,-0.6880416944842458,-5.537691630910209,ZINC000072407852,-36.507245059299706,http://zinc15.docking.org/substances/ZINC000072407852.png,#ff8b27,0.5404477810357691,-2.8396610518376275,http://zinc15.docking.org/substances/ZINC000072407852/
ZINC000426369147,#559e83,-0.148816603849808,-0.47982917908862666,-5.4643245452519,ZINC000426369147,-36.5059774450892,http://zinc15.docking.org/substances/ZINC000426369147.png,#554c78,4.399910931533381,1.7332182825137514,http://zinc15.docking.org/substances/ZINC000426369147/
ZINC000238114176,#559e83,0.7563240258691413,-0.3803436416860895,-6.224521002952981,ZINC000238114176,-36.496418242790206,http://zinc15.docking.org/substances/ZINC000238114176.png,#ff8b27,1.5357688127176334,-2.1718434126242725,http://zinc15.docking.org/substances/ZINC000238114176/
ZINC000072119511,#559e83,0.5913054983910775,-0.25230420933797726,-6.08327920427328,ZINC000072119511,-36.4848919338001,http://zinc15.docking.org/substances/ZINC000072119511.png,#6abf5a,-3.33402571943789,-1.6250357846888575,http://zinc15.docking.org/substances/ZINC000072119511/
ZINC000095529921,#559e83,1.6686941334436232,-0.7401276074453819,-6.13741611917341,ZINC000095529921,-36.4823537287994,http://zinc15.docking.org/substances/ZINC000095529921.png,#ff8b27,0.8728859896289881,-2.7282101659277633,http://zinc15.docking.org/substances/ZINC000095529921/
ZINC000003954430,#5a5255,-1.1296315470773342,-0.023108192367433472,-5.414057857883401,ZINC000003954430,-36.4771380687962,http://zinc15.docking.org/substances/ZINC000003954430.png,#554c78,3.4986030682159974,0.7899215148533213,http://zinc15.docking.org/substances/ZINC000003954430/
ZINC000095918121,#5a5255,-1.4044220731273234,-0.17327178315575653,-5.52792461546115,ZINC000095918121,-36.4606527820288,http://zinc15.docking.org/substances/ZINC000095918121.png,#6abf5a,-3.5449437529432637,-0.6686182472420654,http://zinc15.docking.org/substances/ZINC000095918121/
ZINC000252528043,#ae5a41,-0.7587660376411063,-0.849017791789411,-6.06806389323856,ZINC000252528043,-36.4582252249966,http://zinc15.docking.org/substances/ZINC000252528043.png,#554c78,3.975665685354974,1.521591277519637,http://zinc15.docking.org/substances/ZINC000252528043/
ZINC000019293496,#559e83,1.8793755238984065,-1.2552162298014802,-5.77314629174155,ZINC000019293496,-36.4560247586014,http://zinc15.docking.org/substances/ZINC000019293496.png,#6abf5a,-3.14776028972212,-0.705107139872884,http://zinc15.docking.org/substances/ZINC000019293496/
ZINC000067847708,#559e83,0.6865251243899101,-0.2221259293138221,-5.691581686383481,ZINC000067847708,-36.4507987448997,http://zinc15.docking.org/substances/ZINC000067847708.png,#ff8b27,1.139920858355217,-2.584989261457468,http://zinc15.docking.org/substances/ZINC000067847708/
ZINC000426424367,#5a5255,-0.6196322147533533,-0.49533164726921064,-7.142986388759169,ZINC000426424367,-36.444733675100004,http://zinc15.docking.org/substances/ZINC000426424367.png,#ff8b27,0.8486678892240095,-2.804490994388991,http://zinc15.docking.org/substances/ZINC000426424367/
ZINC000013629569,#5a5255,-1.291997017762412,-0.24301144129869034,-5.39864176980717,ZINC000013629569,-36.4424798671971,http://zinc15.docking.org/substances/ZINC000013629569.png,#ff8b27,0.43241586335677995,-2.997378294998606,http://zinc15.docking.org/substances/ZINC000013629569/
ZINC000180428704,#5a5255,-1.0652980372111405,0.0006589890382108245,-5.64320756459118,ZINC000180428704,-36.4368474848416,http://zinc15.docking.org/substances/ZINC000180428704.png,#554c78,4.146685151489916,1.3563556696173154,http://zinc15.docking.org/substances/ZINC000180428704/
ZINC000019589968,#1b85b8,0.43114747791391506,1.1089732923618372,-5.86837598581677,ZINC000019589968,-36.4337519203982,http://zinc15.docking.org/substances/ZINC000019589968.png,#cb2636,-2.745253899828274,1.7074996455604552,http://zinc15.docking.org/substances/ZINC000019589968/
ZINC000067713654,#559e83,0.1789423143351615,-0.014009525785862089,-5.979045552351121,ZINC000067713654,-36.4318010569987,http://zinc15.docking.org/substances/ZINC000067713654.png,#ff8b27,1.5392544321851696,-2.0813362287383987,http://zinc15.docking.org/substances/ZINC000067713654/
ZINC000055166798,#5a5255,-0.5397088101973107,-0.3311380208755512,-5.72844306376982,ZINC000055166798,-36.4309343630011,http://zinc15.docking.org/substances/ZINC000055166798.png,#6abf5a,-2.342583150093124,-1.9073607183159795,http://zinc15.docking.org/substances/ZINC000055166798/
ZINC000217182398,#5a5255,-0.4810625132051622,-0.10403242977165078,-5.3094813769882405,ZINC000217182398,-36.429194910299,http://zinc15.docking.org/substances/ZINC000217182398.png,#cb2636,-1.3666396490316306,1.8519149726825397,http://zinc15.docking.org/substances/ZINC000217182398/
ZINC000221636332,#559e83,1.3312268238971803,-1.1694180108693295,-6.59831097526016,ZINC000221636332,-36.4259295483971,http://zinc15.docking.org/substances/ZINC000221636332.png,#554c78,4.2776408209071075,1.699566804228887,http://zinc15.docking.org/substances/ZINC000221636332/
ZINC000585263429,#559e83,0.5233892023959571,-0.30517351007828586,-5.66275266629696,ZINC000585263429,-36.42557986799871,http://zinc15.docking.org/substances/ZINC000585263429.png,#ff8b27,1.805946314812918,-1.2363715142650475,http://zinc15.docking.org/substances/ZINC000585263429/
ZINC000005730974,#5a5255,-0.5411874919827038,-0.7844566366890512,-5.23416819725247,ZINC000005730974,-36.424688490897104,http://zinc15.docking.org/substances/ZINC000005730974.png,#cb2636,1.205794326374191,2.9758591183959173,http://zinc15.docking.org/substances/ZINC000005730974/
ZINC000225483206,#559e83,0.460530591338318,0.0784981523404309,-5.399935096781389,ZINC000225483206,-36.419739054596,http://zinc15.docking.org/substances/ZINC000225483206.png,#554c78,3.1057189045401343,0.6679690116014502,http://zinc15.docking.org/substances/ZINC000225483206/
ZINC000285702338,#1b85b8,0.7273405745340511,0.8906990430518126,-5.975799566842281,ZINC000285702338,-36.4118013268962,http://zinc15.docking.org/substances/ZINC000285702338.png,#554c78,3.022079586104585,-0.31218612014067304,http://zinc15.docking.org/substances/ZINC000285702338/
ZINC000225471564,#559e83,0.591906077496679,0.15931504520911194,-5.48749608639094,ZINC000225471564,-36.4115677466471,http://zinc15.docking.org/substances/ZINC000225471564.png,#ff8b27,1.5875529578547898,-1.121916624503484,http://zinc15.docking.org/substances/ZINC000225471564/
ZINC000219471911,#559e83,0.2579376462597046,-0.7491419891690463,-5.3668860464531,ZINC000219471911,-36.4097690269991,http://zinc15.docking.org/substances/ZINC000219471911.png,#ff8b27,1.1198753931615149,-1.8595921835778357,http://zinc15.docking.org/substances/ZINC000219471911/
ZINC000077358321,#559e83,1.5936433949241262,-0.8771774574240613,-5.78268512085868,ZINC000077358321,-36.4090368769612,http://zinc15.docking.org/substances/ZINC000077358321.png,#ff8b27,1.809082329049107,-1.4851919653494625,http://zinc15.docking.org/substances/ZINC000077358321/
ZINC000147884941,#559e83,1.4837786832886906,-0.7245482172962507,-5.5351187116339196,ZINC000147884941,-36.407880321697995,http://zinc15.docking.org/substances/ZINC000147884941.png,#554c78,4.239293364758653,1.7492908821270312,http://zinc15.docking.org/substances/ZINC000147884941/
ZINC000001486426,#ae5a41,-1.6273637664127834,-1.2292054685998406,-5.20460482960009,ZINC000001486426,-36.4055788877959,http://zinc15.docking.org/substances/ZINC000001486426.png,#6abf5a,-3.502944526449251,-1.0124721406049413,http://zinc15.docking.org/substances/ZINC000001486426/
ZINC000237841748,#559e83,1.334143832821602,-1.2002763093504192,-6.005989253838759,ZINC000237841748,-36.3989871142876,http://zinc15.docking.org/substances/ZINC000237841748.png,#554c78,4.339378384448449,1.6407899200872125,http://zinc15.docking.org/substances/ZINC000237841748/
ZINC000004879131,#ae5a41,-1.7670752426136658,-1.6632527330334919,-5.577298302215559,ZINC000004879131,-36.39897974829729,http://zinc15.docking.org/substances/ZINC000004879131.png,#cb2636,1.1105990877167486,2.0909412930703057,http://zinc15.docking.org/substances/ZINC000004879131/
ZINC000029335275,#559e83,0.7055151564459725,-0.5216675858324787,-5.83218629989741,ZINC000029335275,-36.395983873597295,http://zinc15.docking.org/substances/ZINC000029335275.png,#554c78,3.895822629570234,1.5198784704586081,http://zinc15.docking.org/substances/ZINC000029335275/
ZINC000047251197,#5a5255,-0.684967233672193,-0.4625553027344418,-5.7617262784634,ZINC000047251197,-36.394665091698705,http://zinc15.docking.org/substances/ZINC000047251197.png,#cb2636,-2.6687976019958803,0.7279305558682979,http://zinc15.docking.org/substances/ZINC000047251197/
ZINC000071278872,#5a5255,-0.4137378817168962,-0.4195104927299924,-5.30613749755845,ZINC000071278872,-36.3885609318168,http://zinc15.docking.org/substances/ZINC000071278872.png,#6abf5a,-2.387447818054076,1.409153136553399,http://zinc15.docking.org/substances/ZINC000071278872/
ZINC000001587804,#5a5255,-0.8422738207932665,-0.47316209207406673,-5.56973258550442,ZINC000001587804,-36.3840189149996,http://zinc15.docking.org/substances/ZINC000001587804.png,#cb2636,-1.1163715881402128,1.8124285569857526,http://zinc15.docking.org/substances/ZINC000001587804/
ZINC000067964807,#559e83,0.6008721605228988,-0.5927158268620125,-5.330321885397691,ZINC000067964807,-36.378914823199,http://zinc15.docking.org/substances/ZINC000067964807.png,#ff8b27,0.7638093848170913,-2.3409317812889627,http://zinc15.docking.org/substances/ZINC000067964807/
ZINC000886096377,#1b85b8,-0.5188768787444146,1.2289339539542565,-5.38835675014423,ZINC000886096377,-36.377536188098,http://zinc15.docking.org/substances/ZINC000886096377.png,#6abf5a,-3.4104984920453285,-1.5642510575070085,http://zinc15.docking.org/substances/ZINC000886096377/
ZINC000096180889,#559e83,0.44985445460416784,0.43486098629331804,-5.89655960289179,ZINC000096180889,-36.3773808509468,http://zinc15.docking.org/substances/ZINC000096180889.png,#cb2636,-1.4271126653571902,1.3470683035193118,http://zinc15.docking.org/substances/ZINC000096180889/
ZINC000020459055,#5a5255,-0.5737222201054417,-0.43109382592656226,-6.69169246694477,ZINC000020459055,-36.3742626122003,http://zinc15.docking.org/substances/ZINC000020459055.png,#6abf5a,-3.8282818573863806,-1.5252012277379339,http://zinc15.docking.org/substances/ZINC000020459055/
ZINC000107254857,#5a5255,-1.2312345083973195,-0.247890269769537,-5.68544312627693,ZINC000107254857,-36.372391499589895,http://zinc15.docking.org/substances/ZINC000107254857.png,#554c78,1.8660468111748456,2.6912592449420396,http://zinc15.docking.org/substances/ZINC000107254857/
